PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,pass_Id_last,Cabin_first,Cabin_end,Cabin_middle,pass_Id_first
8168_02,Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,False,2,F,S,1561.0,8168
8168_03,Earth,False,TRAPPIST-1e,21.0,False,644.0,0.0,0.0,0.0,2.0,False,3,F,S,1561.0,8168
8168_04,Earth,False,TRAPPIST-1e,28.82793046746535,False,4.0,0.0,9.0,20.0,831.0,False,4,F,S,1561.0,8168
8168_05,Earth,False,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,False,5,G,S,1316.0,8168
8168_06,Earth,False,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,-1.0,0.0,True,6,G,S,1316.0,8168
8168_07,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,7,G,S,1316.0,8168
8168_08,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,8,G,S,1316.0,8168
8171_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,False,1,F,P,1690.0,8171
8173_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,True,1,C,S,304.0,8173
8175_01,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,S,305.0,8175
8176_01,Europa,False,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,False,1,A,S,98.0,8176
8177_01,Earth,False,TRAPPIST-1e,31.0,False,116.0,-1.0,298.0,2.0,227.0,False,1,G,S,1317.0,8177
8178_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,1318.0,8178
8182_01,Earth,False,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,False,1,F,S,1564.0,8182
8186_01,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,1319.0,8186
8186_02,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,2,G,S,1319.0,8186
8186_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,-1.0,False,3,G,S,1319.0,8186
8186_04,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,False,4,G,S,1319.0,8186
8189_01,Europa,False,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,False,1,C,P,271.0,8189
8190_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,320.0,8190
8191_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,False,1,G,S,1320.0,8191
8192_01,Earth,False,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,False,1,F,S,1566.0,8192
8194_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,662.0,30.0,0.0,True,1,F,S,1567.0,8194
8197_01,Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,False,1,F,P,1693.0,8197
8199_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1329.0,8199
8200_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1330.0,8200
8202_01,Europa,False,TRAPPIST-1e,4.0,False,0.0,-1.0,0.0,-1.0,0.0,True,1,C,S,306.0,8202
8202_02,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,2,C,S,306.0,8202
8202_03,NA,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,-1.0,True,3,C,S,306.0,8202
8202_04,Europa,False,TRAPPIST-1e,39.0,False,19.0,3603.0,0.0,421.0,517.0,True,4,C,S,306.0,8202
8202_05,Europa,False,55 Cancri e,36.0,False,0.0,8151.0,5.0,0.0,8182.0,False,5,C,S,306.0,8202
8202_06,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,6,C,S,306.0,8202
8203_01,Europa,False,55 Cancri e,23.0,False,0.0,395.0,0.0,6.0,-1.0,False,1,C,S,307.0,8203
8203_02,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,2,C,S,307.0,8203
8204_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,False,1,E,S,541.0,8204
8204_02,Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,False,2,E,S,541.0,8204
8205_01,Earth,other,TRAPPIST-1e,20.0,False,625.0,0.0,2.0,0.0,0.0,False,1,G,P,1331.0,8205
8207_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,1695.0,8207
8208_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,1322.0,8208
8209_01,Earth,False,TRAPPIST-1e,57.0,False,6.0,510.0,372.0,0.0,0.0,True,1,G,P,1332.0,8209
8210_01,Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,False,1,D,S,241.0,8210
8211_01,Earth,True,55 Cancri e,26.0,False,-1.0,0.0,0.0,0.0,0.0,True,1,G,S,1323.0,8211
8212_01,Earth,False,PSO J318.5-22,29.0,False,487.0,0.0,60.0,12.0,0.0,False,1,F,S,1569.0,8212
8213_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,2.0,1.0,0.0,881.0,False,1,G,P,1333.0,8213
8214_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,D,S,242.0,8214
8216_01,Earth,False,TRAPPIST-1e,18.0,False,22.0,0.0,681.0,0.0,1.0,True,1,G,P,1334.0,8216
8217_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,4.0,50.0,0.0,746.0,False,1,F,S,1570.0,8217
8218_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,P,272.0,8218
8219_01,Earth,other,TRAPPIST-1e,18.0,False,3.0,0.0,3.0,1773.0,0.0,False,1,G,P,1335.0,8219
8220_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,True,1,A,S,99.0,8220
8221_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,1696.0,8221
8222_01,Mars,False,TRAPPIST-1e,43.0,False,1054.0,109.0,576.0,645.0,0.0,False,1,D,P,257.0,8222
8222_02,Mars,False,TRAPPIST-1e,18.0,False,32.0,1255.0,1.0,0.0,0.0,True,2,F,P,1697.0,8222
8224_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,S,1325.0,8224
8225_01,Mars,False,TRAPPIST-1e,15.0,False,85.0,0.0,1130.0,0.0,248.0,False,1,NA,NA,-1.0,8225
8226_01,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,1572.0,8226
8226_02,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,2,F,S,1572.0,8226
8226_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,3,F,S,1572.0,8226
8227_01,Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,True,1,E,P,527.0,8227
8229_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1336.0,8229
8231_01,Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,True,1,G,S,1327.0,8231
8231_02,Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,False,2,G,S,1327.0,8231
8232_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,False,1,F,S,1574.0,8232
8233_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,False,1,F,S,1575.0,8233
8233_02,Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,False,2,F,S,1575.0,8233
8235_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,False,1,F,S,1576.0,8235
8237_01,Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,False,1,F,S,1577.0,8237
8238_01,Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,False,1,F,S,1578.0,8238
8238_02,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,2,G,S,1328.0,8238
8239_01,Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,False,1,F,S,1579.0,8239
8242_01,Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,True,1,G,S,1330.0,8242
8243_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,False,1,G,S,1331.0,8243
8244_01,Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,False,1,G,P,1337.0,8244
8247_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,True,1,D,P,258.0,8247
8248_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1339.0,8248
8248_02,Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,False,2,G,P,1339.0,8248
8251_01,Earth,True,NA,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,1332.0,8251
8252_01,Earth,False,55 Cancri e,29.0,False,52.0,-1.0,612.0,465.0,79.0,False,1,F,P,1699.0,8252
8252_02,Earth,other,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,2,G,P,1341.0,8252
8252_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,3,G,P,1341.0,8252
8254_01,Mars,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,1700.0,8254
8255_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,False,1,G,S,1333.0,8255
8257_01,Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,False,1,E,P,529.0,8257
8259_01,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,486.0,324.0,0.0,False,1,G,P,1342.0,8259
8260_01,Earth,False,55 Cancri e,19.0,other,84.0,4.0,4.0,629.0,0.0,False,1,F,S,1582.0,8260
8260_02,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,2,G,S,1334.0,8260
8260_03,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3,G,S,1334.0,8260
8261_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1343.0,8261
8264_01,Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,True,1,F,S,1584.0,8264
8265_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1344.0,8265
8266_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1345.0,8266
8267_01,Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,False,1,E,P,530.0,8267
8267_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,2,F,P,1701.0,8267
8268_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,321.0,8268
8268_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,False,2,B,S,321.0,8268
8270_01,Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,True,1,F,P,1702.0,8270
8271_01,Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,True,1,F,S,1586.0,8271
8272_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,1587.0,8272
8272_02,Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,2,F,S,1587.0,8272
8272_03,Mars,True,TRAPPIST-1e,29.0,False,0.0,-1.0,0.0,-1.0,0.0,True,3,F,S,1587.0,8272
8273_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,False,1,G,P,1346.0,8273
8275_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,1588.0,8275
8276_01,Europa,other,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,P,273.0,8276
8276_02,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,2,C,P,273.0,8276
8277_01,Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1348.0,8277
8279_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,4334.0,55.0,56.0,-1.0,True,1,G,P,1349.0,8279
8280_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,880.0,22.0,0.0,True,1,F,P,1703.0,8280
8281_01,NA,False,TRAPPIST-1e,45.0,False,0.0,1.0,233.0,453.0,17.0,False,1,F,P,1704.0,8281
8282_01,Earth,False,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,False,1,G,S,1336.0,8282
8287_01,Mars,False,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,False,1,E,S,542.0,8287
8288_01,Mars,False,TRAPPIST-1e,28.82793046746535,False,1852.0,0.0,870.0,0.0,7.0,False,1,D,P,259.0,8288
8288_02,Mars,False,TRAPPIST-1e,15.0,False,1150.0,0.0,175.0,1.0,11.0,False,2,F,P,1705.0,8288
8289_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1350.0,8289
8291_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,1339.0,8291
8292_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1,C,S,310.0,8292
8294_01,Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,1,E,S,543.0,8294
8295_01,Mars,False,TRAPPIST-1e,40.0,False,1309.0,0.0,0.0,0.0,0.0,False,1,F,S,1591.0,8295
8297_01,NA,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,False,1,F,S,1592.0,8297
8298_01,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,1593.0,8298
8300_01,Europa,False,NA,27.0,False,0.0,-1.0,0.0,1866.0,676.0,True,1,C,P,274.0,8300
8301_01,Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,False,1,C,P,275.0,8301
8302_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,S,1340.0,8302
8302_02,Earth,False,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,False,2,F,S,1594.0,8302
8303_01,Mars,False,55 Cancri e,23.0,False,218.0,0.0,2267.0,497.0,0.0,False,1,F,S,1595.0,8303
8306_01,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1351.0,8306
8306_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,2,G,P,1351.0,8306
8306_03,Earth,False,NA,41.0,False,836.0,0.0,0.0,-1.0,49.0,False,3,G,P,1351.0,8306
8307_01,Europa,False,55 Cancri e,27.0,True,0.0,1337.0,1929.0,0.0,0.0,True,1,A,S,100.0,8307
8307_02,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,2,A,S,100.0,8307
8310_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1,E,S,545.0,8310
8313_01,Earth,False,TRAPPIST-1e,30.0,False,467.0,0.0,0.0,0.0,287.0,False,1,G,S,1341.0,8313
8314_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,640.0,0.0,31.0,6201.0,False,1,D,S,245.0,8314
8314_02,NA,False,55 Cancri e,29.0,True,0.0,2949.0,0.0,2.0,654.0,True,2,D,S,245.0,8314
8315_01,Earth,False,TRAPPIST-1e,21.0,False,380.0,177.0,161.0,0.0,85.0,False,1,F,S,1598.0,8315
8316_01,Earth,False,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,False,1,F,P,1709.0,8316
8317_01,Earth,False,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,False,1,F,P,1710.0,8317
8318_01,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,1711.0,8318
8318_02,Mars,False,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,False,2,F,P,1711.0,8318
8318_03,Mars,False,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,False,3,F,P,1711.0,8318
8318_04,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4,F,P,1711.0,8318
8319_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,-1.0,75.0,False,1,F,P,1712.0,8319
8320_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1352.0,8320
8321_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,693.0,False,1,F,P,1713.0,8321
8322_01,Europa,False,PSO J318.5-22,45.0,True,-1.0,49.0,0.0,4864.0,3902.0,False,1,NA,NA,-1.0,8322
8322_02,NA,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,2,C,S,312.0,8322
8323_01,Earth,False,PSO J318.5-22,55.0,False,0.0,465.0,277.0,48.0,0.0,True,1,E,S,546.0,8323
8324_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1353.0,8324
8326_01,Earth,False,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,-1.0,1.0,False,1,G,P,1354.0,8326
8328_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1356.0,8328
8329_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1357.0,8329
8330_01,Earth,False,TRAPPIST-1e,39.0,False,799.0,0.0,0.0,4.0,0.0,False,1,F,S,1600.0,8330
8332_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1358.0,8332
8333_01,Europa,False,55 Cancri e,33.0,False,988.0,0.0,0.0,2274.0,3098.0,False,1,C,S,313.0,8333
8334_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1359.0,8334
8335_01,Mars,False,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,False,1,E,P,531.0,8335
8336_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1,E,S,547.0,8336
8338_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,P,1716.0,8338
8338_02,Mars,False,TRAPPIST-1e,45.0,False,506.0,0.0,2.0,829.0,0.0,False,2,F,P,1716.0,8338
8338_03,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,-1.0,0.0,True,3,F,P,1716.0,8338
8339_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,261.0,-1.0,1831.0,1797.0,False,1,D,S,246.0,8339
8339_02,Europa,other,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,False,2,D,S,246.0,8339
8341_01,Earth,False,TRAPPIST-1e,37.0,False,477.0,0.0,167.0,0.0,46.0,False,1,F,S,1601.0,8341
8342_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,-1.0,0.0,408.0,293.0,True,1,E,S,548.0,8342
8342_02,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,2,E,S,548.0,8342
8342_03,Europa,False,55 Cancri e,37.0,False,0.0,2215.0,2.0,1294.0,274.0,False,3,E,S,548.0,8342
8343_01,Earth,False,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,False,1,F,P,1717.0,8343
8344_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,-1.0,0.0,0.0,True,1,D,S,247.0,8344
8344_02,Mars,False,TRAPPIST-1e,38.0,False,30.0,434.0,117.0,372.0,0.0,True,2,D,S,247.0,8344
8344_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,3,D,S,247.0,8344
8345_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,False,1,F,S,1602.0,8345
8346_01,Earth,False,TRAPPIST-1e,28.82793046746535,False,41.0,23.0,63.0,0.0,647.0,False,1,F,P,1718.0,8346
8348_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,-1.0,0.0,0.0,0.0,True,1,E,P,532.0,8348
8354_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,323.0,8354
8354_02,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,2,B,S,323.0,8354
8356_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1361.0,8356
8360_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,326.0,8360
8360_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,-1.0,0.0,0.0,0.0,True,2,B,S,326.0,8360
8362_01,Earth,False,TRAPPIST-1e,19.0,False,49.0,680.0,0.0,0.0,46.0,True,1,F,P,1720.0,8362
8363_01,Europa,False,55 Cancri e,25.0,False,0.0,1673.0,0.0,642.0,612.0,False,1,A,S,101.0,8363
8363_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,690.0,1.0,1030.0,2273.0,False,2,A,S,101.0,8363
8365_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1363.0,8365
8366_01,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1364.0,8366
8366_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,2,NA,NA,-1.0,8366
8366_03,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3,G,P,1364.0,8366
8366_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,-1.0,616.0,False,4,G,P,1364.0,8366
8366_05,Earth,other,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,5,G,P,1364.0,8366
8368_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1365.0,8368
8368_02,Earth,False,55 Cancri e,49.0,False,336.0,64.0,377.0,0.0,0.0,True,2,F,P,1721.0,8368
8369_01,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,1604.0,8369
8369_02,Mars,False,TRAPPIST-1e,57.0,True,435.0,22.0,1435.0,4.0,0.0,True,2,E,S,549.0,8369
8371_01,Earth,False,55 Cancri e,52.0,False,0.0,0.0,638.0,115.0,0.0,True,1,F,S,1605.0,8371
8373_01,Earth,False,TRAPPIST-1e,22.0,False,1.0,2.0,243.0,0.0,484.0,False,1,F,S,1606.0,8373
8374_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1,NA,NA,-1.0,8374
8375_01,Earth,False,PSO J318.5-22,15.0,False,64.0,0.0,0.0,0.0,640.0,True,1,NA,NA,-1.0,8375
8376_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,F,S,1607.0,8376
8377_01,Mars,False,TRAPPIST-1e,40.0,False,963.0,14.0,320.0,1.0,0.0,False,1,E,P,537.0,8377
8378_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,505.0,2810.0,9.0,False,1,F,S,1608.0,8378
8379_01,Earth,False,TRAPPIST-1e,24.0,False,462.0,0.0,0.0,0.0,240.0,False,1,F,S,1609.0,8379
8380_01,Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1367.0,8380
8381_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,788.0,3.0,False,1,E,S,550.0,8381
8382_01,Europa,False,TRAPPIST-1e,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,False,1,C,P,277.0,8382
8383_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,1,G,P,1368.0,8383
8383_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,2,G,P,1368.0,8383
8383_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,3,G,P,1368.0,8383
8383_04,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,4,G,P,1368.0,8383
8383_05,Earth,False,TRAPPIST-1e,8.0,other,0.0,0.0,0.0,0.0,0.0,False,5,G,P,1368.0,8383
8383_06,Earth,False,TRAPPIST-1e,57.0,False,0.0,839.0,1.0,0.0,2.0,True,6,G,P,1368.0,8383
8383_07,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,7,G,P,1368.0,8383
8384_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,1535.0,0.0,False,1,F,P,1722.0,8384
8386_01,Earth,False,55 Cancri e,27.0,False,0.0,1283.0,0.0,2256.0,0.0,False,1,G,P,1369.0,8386
8388_01,Earth,False,TRAPPIST-1e,20.0,False,781.0,0.0,33.0,-1.0,0.0,True,1,F,P,1724.0,8388
8390_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,G,P,1370.0,8390
8392_01,Earth,False,PSO J318.5-22,24.0,False,86.0,669.0,1.0,0.0,0.0,False,1,F,S,1610.0,8392
8393_01,Earth,False,TRAPPIST-1e,21.0,False,163.0,146.0,54.0,245.0,95.0,False,1,F,P,1725.0,8393
8394_01,Europa,False,55 Cancri e,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,False,1,B,P,276.0,8394
8395_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,13.0,0.0,2148.0,319.0,False,1,D,P,260.0,8395
8397_01,Earth,False,PSO J318.5-22,22.0,False,2.0,104.0,404.0,0.0,0.0,True,1,G,P,1371.0,8397
8398_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,B,S,329.0,8398
